MajorLinkerVersion,MinorOperatingSystemVersion,MajorSubsystemVersion,SizeOfStackReserve,TimeDateStamp,MajorOperatingSystemVersion,Characteristics,ImageBase,Subsystem,MinorImageVersion,MinorSubsystemVersion,SizeOfInitializedData,DllCharacteristics,DirectoryEntryExport,ImageDirectoryEntryExport,CheckSum,DirectoryEntryImportSize,SectionMaxChar,MajorImageVersion,AddressOfEntryPoint,SectionMinEntropy,SizeOfHeaders,SectionMinVirtualsize,malware
12,0,6,1048576,1441291027,6,258,4194304,2,0,0,1107968,33088,0,0,1593573,348,3221225536,0,333631,4.528887266,1024,25928,1
6,0,4,1048576,1347335773,4,271,4194304,2,1,0,8192,0,0,0,107526,104,3221225536,1,5392,0,4096,3368,1
2,0,4,2097152,1370103826,4,783,4194304,2,0,0,238592,0,0,0,0,42,3227516992,1,4416,0,1024,24,1
2,0,4,0,708992537,4,41358,4194304,2,0,0,8192,1,4,619508,0,9,3758096512,0,611792,0,4096,8192,1
8,0,4,1048576,1387178293,4,8450,1697644544,2,0,0,577536,256,5,1218080,1473670,586,3221225536,0,756738,4.299527687,4096,1492,1
9,0,5,1048576,1412162516,5,259,4194304,2,0,0,31744,32768,0,0,0,138,3221225536,0,4424,4.614185581,1024,7000,1
10,1,5,1048576,1438594507,5,258,4194304,2,0,1,75776,33088,0,0,205533,100,3221225536,0,58012,3.174084776,1024,11034,1
11,1,5,4000000,1379397780,5,258,4194304,2,1,1,387072,32832,0,0,371325,67,3221225536,5,31003,2.175563341,1024,5614,1
6,0,4,1048576,1260053446,4,271,4194304,2,0,0,119808,32768,0,0,236764,155,3221225600,6,12860,0,1024,4496,1
12,1,5,1048576,1402591606,5,258,4194304,2,0,1,176128,33088,0,0,300385,77,3221225536,0,10482,3.426140702,1024,4832,1
11,1,5,4000000,1343494024,5,258,4194304,2,1,1,237568,32832,0,0,380029,63,3221225536,5,125899,3.042263753,1024,6584,1
10,1,5,1048576,1355937812,5,259,4194304,2,0,1,8192,33088,0,0,372018,14,3758096512,0,772112,0,4096,8192,1
7,0,4,1048576,0,4,271,8388608,2,0,0,4096,0,0,0,0,7,3758096512,0,46240,0,4096,4096,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,259971311,96,3221225536,6,42488,0,1024,8,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,21504,32768,0,0,2828729,114,3221225536,6,49600,0,1024,8,1
11,1,5,4000000,1375160915,5,258,4194304,2,1,1,317440,33792,0,0,355338,3,3221225536,5,6224,0.055406744,1024,1488,1
7,1,4,262144,998081635,5,271,16777216,3,1,0,5632,32768,0,0,48014,62,3221225568,5,28672,1.611613159,1024,240,1
2,0,4,2097152,1329663709,4,783,4194304,2,0,0,20480,32768,0,0,191477,155,3224371328,6,17191,0,1024,140,1
10,1,5,1048576,1393422480,5,258,4194304,2,0,1,316416,33088,0,0,2018251544,75,3221225536,0,13062,3.26945905,1024,6704,1
6,0,4,1048576,1290596399,4,8462,268435456,2,0,0,4096,0,2,45360,0,54,3758096512,0,8601,3.569737249,4096,4096,1
8,0,4,1048576,1364234479,4,258,4194304,2,0,0,69120,34112,0,0,0,1,1610612768,0,50446,0.081539412,512,12,1
6,0,4,1048576,1260053446,4,271,4194304,2,0,0,119808,32768,0,0,16841614,155,3221225600,6,12860,0,1024,4496,1
2,0,5,1048576,1401430830,5,33167,4194304,2,0,0,172032,0,0,0,1093838,0,3758096512,0,2527328,0,4096,172032,1
11,1,5,4000000,1361679856,5,258,4194304,2,1,1,284160,33792,0,0,356565,3,3221225536,5,11168,1.469930796,1024,1386,1
2,0,4,1048576,708992537,4,33167,4194304,2,0,0,32768,0,0,0,0,449,3758096512,0,549780,5.741878828,4096,32768,1
11,1,5,1048576,1434440424,5,258,3342336,2,0,1,716288,33024,0,0,844522,83,3221225536,0,43546,2.73797683,1024,12500,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,307200,34112,0,0,351891,41,3221225536,6,5339,0,1024,348,1
6,0,4,1048576,1138845630,4,270,4194304,2,0,0,102400,0,0,0,0,287,3221225536,0,1183475,2.507532706,1093632,9284,1
11,1,5,1048576,1440578985,5,259,4194304,2,0,1,876544,33024,0,0,1255619,24,3758096416,0,4096,6.246819239,1024,45056,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,321536,34112,0,0,375748,41,3221225536,6,5339,0,1024,348,1
8,0,4,1048576,1400125847,4,258,4194304,2,0,0,77824,320,1,118720,186046,184,3221225536,0,61357,3.423870417,4096,3524,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,3429231659,96,3221225536,6,42488,0,1024,8,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,0,0,0,4000862502,96,3221225536,0,40000,0,1024,8,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,15360,0,0,0,975877867,96,3221225536,0,40000,0,1024,8,1
11,1,5,1048576,1394119520,5,258,4194304,2,0,1,337408,33088,0,0,2018261680,76,3221225536,0,12525,2.489968434,1024,13880,1
10,0,5,1048576,1330111204,5,258,4194304,2,0,0,489984,34112,0,0,0,172,3221225600,6,14511,0,1024,2552,1
10,1,5,1048576,1391107849,5,258,4194304,2,0,1,282112,33088,0,0,2018190664,74,3221225536,0,5494,2.104846359,1024,3964,1
6,0,4,1048576,1339084793,4,33679,4194304,2,0,0,797696,0,0,0,0,22,3758096512,0,1313571,0,1024,3360,1
10,1,5,1048576,1397469345,5,258,4194304,2,0,1,375808,33088,0,0,518615,113,3221225536,0,60996,4.141388846,1024,9398,1
10,1,5,1048576,1393259168,5,258,4194304,2,0,1,317440,33088,0,0,2018252568,75,3221225536,0,13062,3.26945905,1024,6704,1
8,0,4,1048576,1343176340,4,258,4194304,2,0,0,223232,0,0,0,73689,71,3221225536,0,11253,2.515302811,1024,3912,1
6,0,4,1048576,1361814315,4,271,4194304,2,98,0,20480,0,0,0,118260,90,3221225536,86,5372,0,4096,3492,1
2,0,5,1048576,1444487823,5,33167,4194304,2,0,0,53248,33088,0,0,4225284,120,3221225536,6,70588,0,1024,8,1
6,0,4,1048576,1311627574,4,270,4194304,2,0,0,122880,0,0,0,0,62,3758096416,0,27536,0.000227316,4096,2532,1
11,1,5,1048576,1355566327,5,258,4194304,2,1,1,710656,32832,0,0,859578,98,3221225536,5,96770,4.623869171,1024,6852,1
6,0,4,1048576,1323327265,4,271,4194304,2,0,0,24576,0,0,0,202364,186,3221225536,1,14348,0,4096,6484,1
6,0,4,1048576,1365838095,4,8462,268435456,2,0,0,184320,0,4,96832,0,136,3758096448,0,83790,0.695019809,4096,6901,1
11,1,5,1048576,1408620493,5,258,4194304,2,1,1,38400,32832,0,0,745546,80,3221225536,5,53175,2.136651272,1024,5700,1
6,0,4,1048576,555540418,4,271,4194304,2,0,0,43008,0,0,0,0,11,3758096416,0,6564,0,1024,13352,1
11,1,5,1048576,1331288303,5,258,4194304,2,1,1,727040,32832,0,0,888506,99,3221225536,5,100624,4.654487787,1024,8192,1
8,2,5,524288,1239678050,5,35,4294967296,3,2,2,17920,32768,0,0,41897,56,3221225536,5,12176,0.421780706,1024,276,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,0,96,3221225536,6,42488,0,1024,8,1
11,1,5,4000000,1330956936,5,258,4194304,2,1,1,229888,32832,0,0,266345,67,3221225536,5,29820,2.188085962,1024,5408,1
11,1,5,1048576,1401179439,5,258,4194304,2,0,1,420864,33088,0,0,2018140848,7,3758096416,0,21796,0.297500557,1024,512,1
6,0,4,1048576,551705149,4,271,4194304,2,0,0,43008,0,0,0,0,11,3758096416,0,6111,0,1024,13352,1
2,0,5,0,1416503555,5,41358,4194304,2,0,0,1085952,0,29,4714496,0,612,3221225536,0,4593744,0,1024,769,1
6,0,4,1048576,1347009739,4,271,4194304,2,0,0,266240,0,0,0,0,69,3221225536,0,22700,4.898947073,4096,48254,1
9,1,5,524288,1247529507,6,34,4294967296,2,1,2,393216,32832,0,0,477719,152,3221225536,6,51656,0.201344328,1024,324,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,741326724,96,3221225536,6,42488,0,1024,8,1
9,2,5,4194304,1271404072,5,35,5368709120,2,0,2,183808,33024,0,0,802598,517,3221225536,0,119932,2.170591479,1024,27156,1
10,1,6,1048576,1424756337,6,8226,6442450944,3,0,1,4608,352,0,4128,36867,0,1073741888,0,0,1.934962533,1024,376,1
2,0,4,1048576,1296543212,4,271,4194304,2,0,0,499712,0,0,0,0,86,3758096480,1,5060,4.921871609,512,20480,1
7,0,4,1048576,1293397924,4,8462,268435456,2,0,0,544768,0,10,43728,0,61,3221225536,0,13006,1.506112034,4096,4604,1
6,0,4,1048576,607497482,4,271,4194304,2,0,0,43008,0,0,0,0,10,3758096416,0,6225,0,1024,13352,1
8,0,4,1048576,1194509753,4,258,4194304,2,0,0,37376,0,0,0,0,17,3758096480,0,90608,7.828691572,1024,8192,1
8,0,4,1048576,1260294181,4,259,4194304,2,1,0,4096,32768,0,0,473510,13,3758096512,6,604480,0,4096,4096,1
11,1,5,1048576,1380871780,5,258,4194304,2,1,1,721920,32832,0,0,886919,95,3221225536,5,79154,5.208609153,1024,6182,1
9,1,6,524288,1247529461,6,34,4294967296,2,1,1,239104,33088,0,0,911316,436,3221225536,6,1074584785,0,1536,8754,1
2,0,4,0,708992537,4,41358,4194304,2,0,0,4096,1,1,119412,0,8,3758096608,0,117168,0,4096,4096,1
6,0,4,1048576,1260053435,4,271,4194304,2,0,0,3783680,32768,0,0,0,155,3221225600,6,12863,0,1024,3328,1
9,0,5,1048576,1414050672,5,259,4194304,2,0,0,31744,32768,0,0,0,138,3221225536,0,8630,4.627129395,1024,7032,1
9,0,5,1048576,1431352882,5,259,4194304,2,0,0,81920,33024,0,0,400383,113,3221225536,0,172033,4.00294226,1024,5248,1
8,0,4,1048576,1395663322,4,259,4194304,2,0,0,0,0,0,0,67696,42,3221225536,0,33311,4.874108869,1024,31822,1
6,0,4,1048576,1322095306,4,271,4194304,3,0,0,12288,0,0,0,79839,58,3221225536,0,23694,3.386361344,4096,632,1
11,1,5,4000000,1354047928,5,258,4194304,2,1,1,223232,32832,0,0,305180,68,3221225536,5,34748,1.553236207,1024,5388,1
11,1,5,1048576,1377166243,5,258,4194304,2,1,1,693760,32832,0,0,932817,99,3221225536,5,174646,4.840050742,1024,7542,1
0,1,5,1048576,1364148349,5,783,4194304,2,0,1,0,1,0,0,0,39,3221225600,0,4586,0,1024,396,1
11,1,5,1048576,1408961977,5,259,4194304,2,0,1,1061376,33024,0,0,1125268,92,3221225536,0,19974,3.549972035,1024,13072,1
12,0,4,1048576,1436679102,5,8450,268435456,2,0,0,41984,256,5,104704,126729,123,3221225536,0,21322,2.727933842,1024,4616,1
9,0,5,1048576,1279228707,5,258,4194304,2,0,0,1776640,33088,0,0,3111949,581,3221225536,0,1129231,4.70277006,1024,77624,1
11,0,4,1048576,1343014058,4,258,4194304,2,0,0,24064,34112,0,0,0,1,1610612768,0,64958,0.081539412,512,12,1
10,1,5,1048576,1666207171,5,259,4194304,2,0,1,4096,33024,0,0,0,11,3758096512,0,22400,0,4096,4096,1
6,0,4,1048576,1318060325,4,271,4194304,2,9,0,303104,0,0,0,409547,2,3221225536,16,551842,6.657844521,4096,12288,1
12,1,5,1048576,1437544737,5,258,4194304,2,0,1,54784,33088,0,0,0,0,3221225536,0,53932,0,1024,3680,1
9,2,5,4194304,1230109185,5,35,5368709120,2,0,2,254464,33024,0,0,0,506,3221225536,0,125112,2.924157959,1024,25344,1
10,1,5,1048576,1391605027,5,258,4194304,2,0,1,282624,33088,0,0,2018191128,74,3221225536,0,5494,2.104846359,1024,3964,1
11,1,5,1048576,1331222921,5,258,4194304,2,1,1,748544,32832,0,0,929855,101,3221225536,5,94727,4.652584338,1024,8192,1
6,0,4,1048576,1163980592,4,271,4194304,2,0,0,20480,0,0,0,0,192,3221225536,0,13904,1.776774634,4096,1416,1
6,0,4,1048576,1301495046,4,8462,268435456,2,0,0,4096,0,2,49440,0,8,3758096512,0,47600,0,4096,4096,1
6,0,4,1048576,1029697330,4,271,4194304,2,0,0,20480,0,0,0,137798,17,3758096416,1,94208,2.846689082,4096,4748,1
11,1,5,1048576,1377612309,5,258,4194304,2,1,1,709120,32832,0,0,830045,95,3221225536,5,82290,4.921169483,1024,6266,1
10,0,5,1048576,1330111199,5,258,4194304,2,0,0,445952,34112,0,0,3570107,172,3221225600,6,14819,0,1024,3978,1
6,0,4,1048576,1290097655,4,271,4194304,2,0,0,35328,0,0,0,153019,122,3221226048,0,84740,0.020393135,1024,4,1
8,0,4,1048576,1230082014,4,259,4194304,2,0,0,49152,0,0,0,326061,93,3758096416,0,118784,1.822300964,4096,11840,1
2,0,5,1048576,1360002297,5,33167,4194304,2,0,0,49152,32768,0,0,4437109,120,3221225536,6,70588,0,1024,8,1
6,0,4,1048576,1260053446,4,271,4194304,2,0,0,119808,32768,0,0,0,155,3221225600,6,12860,0,1024,4496,1
8,0,5,1048576,1247736673,4,35,5368709120,3,0,2,51712,32768,0,0,246728,133,3221225536,0,60448,2.961515368,1024,1320,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,13824,32768,0,0,0,96,3221225536,6,42488,0,1024,8,1
8,0,4,1048576,1217413346,4,259,4194304,2,0,0,266240,0,0,0,0,38,3221225536,0,5078,0.02625251,4096,1292,1
11,1,5,1048576,1368256652,5,258,4194304,2,1,1,751104,32832,0,0,1009774,99,3221225536,5,172806,4.881232192,1024,7238,1
5,0,4,1048576,1179809954,4,271,4194304,2,0,0,38912,0,0,0,0,147,3221225536,0,4096,4.918269561,1024,4096,1
16,0,5,1048576,1029207322,5,36751,4194304,2,0,0,1179648,0,0,0,0,33,3221225536,0,4096,4.204967739,4096,4096,1
12,1,5,1048576,1440412569,5,259,4194304,2,0,1,55296,33024,0,0,0,143,3221225536,0,38112,4.766656762,1024,488,1
6,0,4,1048576,1260053446,4,271,4194304,2,0,0,119808,32768,0,0,0,155,3221225600,6,12860,0,1024,4496,1
8,1,6,1310720,1247529189,6,259,16777216,2,20,1,13824,33088,0,0,97435,119,3758096416,13,29286,3.039498343,1024,1916,1
8,0,4,1048576,1444732506,4,258,4194304,2,0,0,2048,34112,0,0,0,1,1610612768,0,377486,0.101910426,512,12,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,31744,0,0,0,359203,83,3221225536,0,4096,0,1024,1139,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,2445464365,96,3221225536,6,42488,0,1024,8,1
6,0,4,1048576,1133273031,4,8462,268435456,2,2,0,261832,0,95,263080,0,12,3791650912,2,262198,0,512,3784,1
10,1,5,1048576,1302793632,5,258,4194304,2,0,1,14848,33024,0,0,0,347,3221225536,1,119920,1.635990533,1024,5738,1
6,0,4,1048576,655752065,4,271,4194304,2,0,0,43008,0,0,0,0,11,3758096416,0,6225,0,1024,13352,1
6,0,4,1048576,1235245583,4,271,4194304,2,0,0,3783680,0,0,0,0,155,3221225600,0,12863,0,1024,4496,1
10,1,5,1048576,1393349694,5,258,4194304,2,0,1,311296,33088,0,0,2018246472,75,3221225536,0,13062,3.26945905,1024,6694,1
6,0,4,1048576,1260053446,4,271,4194304,2,0,0,119808,32768,0,0,0,155,3221225600,6,12860,0,1024,4496,1
9,1,5,524288,1247529507,6,34,4294967296,2,1,2,2905600,32832,0,0,3015871,152,3221225536,6,51656,0.201344328,1024,324,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,5632,0,0,0,118264,30,3489660992,0,12196,0,1024,4,1
11,1,5,1048576,1440810390,5,258,4194304,2,0,1,473088,33088,0,0,1477636,315,3221225536,0,822381,0,1024,9,1
6,0,4,1048576,1131491317,4,271,20971520,2,0,0,34643968,0,1,53680,0,90,3758096416,0,34693120,1.415603469,4096,4607,1
10,1,5,1048576,1277029313,5,258,4194304,2,0,1,6521344,0,0,0,257808,105,3221225536,0,54216,3.656921935,1024,1060,1
10,1,5,1048576,1369769699,5,8450,268435456,2,0,1,2048,320,1,8544,0,9,3221225536,0,4267,0.157696432,1024,126,1
6,0,4,1048576,1260053441,4,271,4194304,2,0,0,119808,32768,0,0,0,155,3221225600,6,12491,0,1024,4496,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,0,96,3221225536,6,40000,0,1024,8,1
6,0,4,1048576,1438614302,4,271,4194304,2,0,0,303104,0,0,0,0,20,3758096512,0,4915424,0,4096,303104,1
6,0,4,1048576,1125080346,4,271,4194304,2,0,0,121344,0,0,0,0,156,3221225600,0,13109,0,1024,4300,1
2,0,4,1048576,708992537,1,33166,4194304,2,0,0,4096,0,0,0,0,10,3758096512,0,458784,0,4096,4096,1
9,0,5,1048576,1406108120,5,258,4194304,2,0,0,421376,33088,0,0,2018103056,7,3758096416,0,15230,0.297500557,1024,512,1
2,0,5,1048576,1368706453,5,33167,4194304,2,0,0,53248,0,0,0,963275,18,3758096512,0,3099408,0,4096,53248,1
6,0,4,1048576,1435476490,4,271,4194304,2,0,0,20480,0,0,0,0,222,3221225727,0,8354,2.290067828,4096,3073,1
6,0,4,1048576,1260053435,4,271,4194304,2,0,0,3783680,32768,0,0,0,155,3221225600,6,12863,0,1024,2976,1
11,1,5,1048576,1355882895,5,258,4194304,2,1,1,706560,32832,0,0,842382,99,3221225536,5,98928,4.612708989,1024,6894,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,3652007131,96,3221225536,6,42488,0,1024,8,1
10,1,5,1048576,1401377170,5,258,4194304,2,0,1,380416,33088,0,0,508312,107,3221225536,0,59610,4.217937657,1024,9304,1
8,0,4,1048576,1440007666,4,258,4194304,2,0,0,2560,34112,0,0,0,1,1610612768,0,88354,0.101910426,512,12,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,42496,32768,0,0,2626928797,0,3221225536,6,40000,0,1024,8,1
6,0,4,1048576,1313462756,4,8462,473956352,2,0,0,69632,0,4,198896,293430,2,3758096608,0,245856,1.544546292,4096,1600,1
6,0,4,1048576,1287124461,4,271,4194304,2,0,0,110592,0,0,0,0,77,3221225536,0,19638,1.998149437,4096,1864,1
6,0,4,1048576,1047835721,4,271,4194304,2,9,0,61440,0,0,0,337828,31,3758096416,6,4412,0,4096,54768,1
9,0,5,1048576,1363961837,5,258,4194304,2,0,0,303104,32832,0,0,832027,443,3221225536,0,336117,4.615579543,1024,50126,1
1,256,4,1048576,1432300695,4,307,4194304,2,0,1,7458816,1,0,0,0,244,3221749824,0,28944,2.712416753,4096,7169,1
9,2,5,4194304,1230109185,5,35,5368709120,2,0,2,167424,33024,0,0,0,506,3221225536,0,125112,2.924157959,1024,25344,1
6,0,4,1048576,619069007,4,271,4194304,2,0,0,43008,0,0,0,0,11,3758096416,0,6180,0,1024,13352,1
6,0,4,1048576,1260053532,4,271,4194304,2,0,0,308224,32768,0,0,542299,155,3221225600,6,12538,0,1024,4764,1
2,0,5,1048576,1437986541,5,33167,4194304,2,0,0,38912,32768,0,0,770594,120,3221225536,6,70588,0,1024,8,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,17920,32768,0,0,0,96,3221225536,6,40000,0,1024,8,1
8,0,4,1048576,1387178223,4,8450,1666187264,2,0,0,40960,256,5,73744,140007,161,3221225536,0,45851,1.880418861,4096,1492,1
9,2,5,1048576,1301099982,5,35,5368709120,2,0,2,111616,32768,0,0,400807,0,3221225536,0,134704,0,1024,3164,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,10240,0,0,0,805773,96,3221225536,0,40000,0,1024,8,1
9,1,5,524288,1247529507,6,34,4294967296,2,1,2,280064,32832,0,0,344363,152,3221225536,6,51656,0.201344328,1024,324,1
9,0,5,1048576,1404467864,5,258,4194304,2,0,0,692224,33088,0,0,2018198288,7,3758096416,0,12799,0.269373121,1024,512,1
10,1,5,1048576,1421281051,5,8450,268435456,2,0,1,74752,320,2,261424,352430,103,3489660992,0,126977,0,1024,8,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,309760,34112,0,0,342830,41,3221225536,6,5339,0,1024,348,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,49152,32768,0,0,290198249,96,3221225536,0,39116,0,1024,8,1
9,0,5,1048576,1406108120,5,258,4194304,2,0,0,421376,33088,0,0,2018103064,7,3758096416,0,15230,0.297500557,1024,512,1
11,1,5,4000000,1325993426,5,258,4194304,2,1,1,904704,32832,0,0,1251389,84,3221225536,5,148300,4.337175047,1024,9560,1
12,0,6,1048576,1412163417,6,259,4194304,2,0,0,1307136,33024,0,0,1380599,93,3221225536,0,32144,3.625893652,1024,13472,1
2,0,4,1048576,708992537,4,33167,4194304,2,0,0,4096,0,0,0,0,6,4026531936,0,160776,0,4096,5632,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,307200,34112,0,0,384832,41,3221225536,6,5339,0,1024,348,1
6,0,4,1048576,1421134361,4,271,4194304,2,0,0,12288,0,0,0,167964,146,3221225536,1,8972,0,4096,2036,1
6,0,4,1048576,1333736204,4,271,4194304,2,0,0,16384,0,0,0,157072,37,3221225536,1,4480,0,4096,3940,1
9,0,5,1048576,1261600184,5,8450,268435456,2,0,0,115712,0,43,54272,83607,69,3221225536,0,6552,2.86917113,1024,4096,1
2,0,5,1048576,1437053060,5,33167,4194304,2,0,0,53248,32768,0,0,0,120,3221225536,6,70588,0,1024,8,1
5,0,4,1048576,1288815443,4,8462,268435456,2,0,0,1536,0,0,8448,0,8,3221225536,0,4484,0.424357137,1024,52,1
10,1,5,1048576,1391795269,5,258,4194304,2,0,1,282624,33088,0,0,2018191128,74,3221225536,0,5491,2.102993489,1024,3972,1
11,1,5,1048576,1445140990,5,258,4194304,2,0,1,1086976,33088,0,0,1248966,79,3221225536,0,51009,3.077649393,1024,10822,1
2,0,4,2097152,1394369176,4,783,4194304,2,0,0,93184,0,0,0,125228,43,3227516992,1,4416,0,1024,24,1
10,1,5,1048576,1438594507,5,258,4194304,2,0,1,75776,33088,0,0,205533,100,3221225536,0,58012,3.174084776,1024,11034,1
6,0,4,1048576,1260053532,4,271,4194304,2,0,0,308224,32768,0,0,570401,155,3221225600,6,12538,0,1024,4764,1
8,0,4,1048576,1161931489,4,259,4194304,2,0,0,24064,0,0,0,0,184,3758096448,0,29611,0.97996491,1024,1156,1
11,1,5,4000000,1352896568,5,258,4194304,2,1,1,2215936,32832,0,0,2367085,66,3221225536,5,133659,4.90E-05,1024,11410,1
2,0,5,1048576,1444487823,5,33167,4194304,2,0,0,53248,33088,0,0,4225284,120,3221225536,6,70588,0,1024,8,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,13824,32768,0,0,524907,96,3221225536,6,42488,0,1024,8,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,307200,34112,0,0,384048,41,3221225536,6,5339,0,1024,348,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,52736,0,0,0,0,3,3758096608,0,241665,0,1024,4096,1
6,0,4,1048576,1367442147,4,271,4194304,2,0,0,108544,0,0,0,0,83,3221225536,0,51964,4.087130216,1024,9048,1
6,0,4,1048576,1260053441,4,271,4194304,2,0,0,119808,32768,0,0,553917,155,3221225600,6,12491,0,1024,4496,1
11,1,5,1048576,1407157236,5,258,4194304,2,0,1,1483264,33088,0,0,1879068,181,3221225536,0,118708,2.919540393,1024,36960,1
0,0,4,1048576,558322502,4,271,4194304,2,0,0,16384,0,0,0,0,2,3221225696,0,37805,0,512,12288,1
6,0,4,1048576,1260053452,4,271,4194304,2,0,0,164864,32768,0,0,628966,155,3221225600,6,12538,0,1024,4764,1
11,1,5,4000000,1354396739,5,258,4194304,2,1,1,387072,32832,0,0,361649,67,3221225536,5,31148,2.208059716,1024,5646,1
9,2,5,1048576,1343417297,5,34,5368709120,2,0,2,42496,33088,0,0,173558,129,3221225536,0,84396,2.070864836,1024,670,1
11,1,5,1048576,1352683536,5,258,4194304,2,1,1,725504,32832,0,0,890229,95,3221225536,5,84226,4.864429375,1024,6234,1
9,0,5,1048576,1388952621,5,258,4194304,2,0,0,351744,33088,0,0,2018351432,216,3221225536,0,53602,2.520727297,1024,22976,1
2,0,4,1048576,708992537,4,33166,4194304,2,0,0,12288,0,0,0,0,0,3758096512,0,6704,0,4096,12288,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,306688,34112,0,0,353142,41,3221225536,6,5339,0,1024,348,1
2,0,5,1048576,1416434075,5,33166,4194304,2,0,0,969216,0,0,0,0,589,3221225536,0,4920916,0,1024,24,1
6,0,4,1048576,1370905022,4,270,4194304,2,0,0,2048,0,0,0,0,1,3221225536,0,91486,0.098004176,1024,12,1
2,0,5,2097152,1362212566,4,39,4194304,3,0,2,126464,0,0,0,1510872,295,3227517056,0,5328,0,1536,72,1
6,0,4,1048576,1323025929,4,271,4194304,2,0,0,20480,0,0,0,252574,178,3221225536,1,200683,0,4096,3292,1
8,0,4,1048576,1363078305,4,258,4194304,2,0,0,306688,34112,0,0,352811,41,3221225536,6,5339,0,1024,348,1
9,0,5,1048576,794481556,5,259,4194304,2,0,0,170496,32768,0,0,350238,7,3791650912,0,929512,0,4096,4096,1
8,0,4,1048576,1356914331,4,259,4194304,2,0,0,43008,0,0,0,147615,210,3221225536,0,103471,4.450978418,512,15306,1
11,1,5,1048576,1361608618,5,258,4194304,2,1,1,707072,32832,0,0,896854,97,3221225536,5,105282,4.624225941,1024,6968,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,13824,32768,0,0,0,96,3221225536,6,42488,0,1024,8,1
5,0,4,1048576,1019108546,4,271,4194304,2,0,0,0,0,0,0,0,1,3758096416,0,4096,4.726179503,512,6740,1
2,0,4,1048576,708992537,1,33167,4194304,2,0,0,33280,32768,0,0,0,96,3221225536,0,39116,0,1024,8,1
10,0,4,1048576,1319571264,4,271,16777216,2,0,0,37888,0,0,0,0,39,3221225536,0,635842,0.250689395,634880,522,1
10,1,5,1048576,1398852329,5,258,4194304,2,0,1,384000,33088,0,0,574344,115,3221225536,0,59930,4.22183586,1024,9372,1
8,0,5,1048576,1176364567,4,35,4194304,3,0,2,18432,32768,0,0,76196,69,3221225536,0,6144,1.931395258,1024,612,1
2,0,5,1048576,1360002297,5,33167,4194304,2,0,0,49152,32768,0,0,4470590,120,3221225536,6,70588,0,1024,8,1
9,1,5,524288,1247529507,6,34,4294967296,2,1,2,888320,32832,0,0,982102,152,3221225536,6,51656,0.201344328,1024,324,1
11,1,5,1048576,1434440424,5,258,3342336,2,0,1,716288,33024,0,0,825010,83,3221225536,0,43546,2.73797683,1024,12500,1
10,1,5,1048576,1390407931,5,258,4194304,2,0,1,36864,33088,0,0,289913,9,3758096512,0,446960,0,4096,36864,1
8,0,4,1048576,1302424231,4,259,4194304,2,0,0,126976,0,0,0,190000,77,3221225536,0,5502,0.560500039,4096,7568,1
11,0,4,1048576,1436839575,4,258,4194304,2,0,0,373248,34112,0,0,0,1,3221225536,0,458526,0.101910426,1024,12,1
